treeId,blockId,x,y,z,className,targetname,model,source
188,489,768,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
189,490,1536,-8704,128,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
190,491,2048,-8704,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
191,492,2560,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
192,494,2752,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
193,495,2880,-8704,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
194,496,3008,-8704,128,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
195,497,3200,-8704,128,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
196,498,3456,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
197,499,3584,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
198,500,3712,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
199,501,3968,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
200,502,4096,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
201,503,4288,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
202,504,4416,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
203,505,4544,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
204,506,4672,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
205,507,4864,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
206,508,5248,-8704,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
207,509,5504,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
208,510,5632,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
209,511,5760,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
210,512,5888,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
211,513,6016,-8704,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
212,515,-1216,-8640,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
213,516,896,-8640,128,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
214,518,-2688,-8576,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
215,522,-2176,-8576,128,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
216,523,-2048,-8576,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
217,524,-1536,-8576,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
218,525,-1408,-8576,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
219,526,-2560,-8512,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
220,527,-2816,-8448,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
221,528,-2688,-8448,128,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
222,529,-448,-8448,128,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
223,530,-256,-8448,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
224,531,256,-8448,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
225,534,2304,-8448,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
226,535,2560,-8448,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
227,536,3968,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
228,541,4736,-8448,0,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
229,542,4864,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
230,543,4992,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
231,544,5248,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
232,545,5376,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
233,546,5504,-8448,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
234,547,6720,-8448,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
235,548,6912,-8448,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
236,549,7040,-8448,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
237,550,7232,-8448,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
238,551,7360,-8448,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
239,553,960,-8384,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
240,556,7488,-8384,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
241,557,-2816,-8320,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
242,558,-576,-8320,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
243,559,832,-8320,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
244,560,2496,-8320,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
245,566,4672,-8320,0,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
246,568,4992,-8320,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
247,569,5248,-8320,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
248,571,5376,-8320,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
249,572,5504,-8320,0,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
250,573,6656,-8320,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
251,574,6784,-8320,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
252,575,6912,-8320,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
253,576,7168,-8320,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
254,577,7360,-8320,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
255,586,6528,-8256,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
256,587,7040,-8256,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
257,588,7552,-8256,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
258,589,-4736,-8192,640,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
259,590,-4544,-8192,640,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
260,591,-2816,-8192,128,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
261,594,-1920,-8192,128,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
262,595,-1792,-8192,128,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
263,597,-1536,-8192,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
264,599,-128,-8192,128,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
265,602,4864,-8192,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
266,604,4992,-8192,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
267,605,7808,-8192,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
268,606,7936,-8192,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
269,610,6464,-8128,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
270,611,6784,-8128,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
271,613,-2816,-8064,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
272,614,-2688,-8064,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
273,617,3456,-8064,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
274,622,4800,-8064,0,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
275,624,7232,-8064,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
276,625,7424,-8064,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
277,626,7680,-8064,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
278,627,7808,-8064,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
279,628,-2176,-8000,128,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
280,632,1984,-8000,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
281,639,6400,-8000,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
282,640,6720,-8000,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
283,642,6976,-8000,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
284,644,7936,-8000,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
285,645,-4864,-7936,384,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
286,646,-4672,-7936,384,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
287,647,-4480,-7936,384,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
288,649,-320,-7936,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
289,650,512,-7936,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
290,652,3328,-7936,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
291,653,7360,-7936,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
292,654,7488,-7936,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
293,656,7808,-7936,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
294,658,1920,-7872,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
295,662,6400,-7872,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
296,663,6912,-7872,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
297,664,7232,-7872,256,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
298,665,8000,-7872,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
299,668,6656,-7808,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
300,669,7808,-7808,256,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
301,673,2560,-7744,0,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
302,675,3904,-7744,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
303,676,6784,-7744,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
304,678,6912,-7744,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
305,679,7936,-7744,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
306,680,8064,-7744,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
307,681,-4864,-7680,640,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
308,682,-4288,-7680,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
309,683,-4096,-7680,256,ent_dota_tree,,models/props_tree/tree_pine_03b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
310,684,-2752,-7680,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
311,685,-1088,-7680,128,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
312,686,-192,-7680,128,ent_dota_tree,,models/props_tree/tree_oak_01b.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
313,687,1088,-7680,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
314,690,2432,-7680,0,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
315,695,6656,-7680,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
316,696,7168,-7680,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
317,697,7296,-7680,256,ent_dota_tree,,models/props_tree/tree_pine_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
318,698,7552,-7680,256,ent_dota_tree,,models/props_tree/tree_oak_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
319,699,7680,-7680,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
320,702,-2624,-7616,128,ent_dota_tree,,models/props_tree/tree_bamboo_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
321,708,64,-7616,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
322,710,512,-7616,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
323,712,8064,-7616,256,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
324,714,-320,-7552,128,ent_dota_tree,,models/props_tree/tree_bamboo_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
325,715,7296,-7552,256,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
326,716,384,-7488,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
327,717,896,-7488,128,ent_dota_tree,,models/props_tree/tree_pine_01.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
328,718,1024,-7488,128,ent_dota_tree,,models/props_tree/tree_oak_02.vmdl,vrf-export-entities/maps/dota/entities/default_ents.vents
